,id,name,Link,Min_players,Max_players,Min_duration,Max_duration,Weight
11378,332886,Backyard Chickens,https://boardgamegeek.com/boardgame/332886,2,5,30,60,2.0
11379,160234,1750: Britain vs. France,https://boardgamegeek.com/boardgame/160234,2,na,60,na,2.0
11380,12135,Drive on Stalingrad (Second Edition),https://boardgamegeek.com/boardgame/12135,2,4,120,na,2.33
11381,170430,12 Days of Christmas,https://boardgamegeek.com/boardgame/170430,3,8,20,30,1.24
11382,295788,Plakks,https://boardgamegeek.com/boardgame/295788,2,4,5,20,1.0
11383,1555,Dungeon Dice,https://boardgamegeek.com/boardgame/1555,2,4,30,na,1.11
11384,128252,Danube 20: The Battles of Aspern-Essling & Wagram 1809,https://boardgamegeek.com/boardgame/128252,1,2,60,na,2.0
11385,82948,Konexi,https://boardgamegeek.com/boardgame/82948,2,4,30,na,1.25
11386,209567,Upstream,https://boardgamegeek.com/boardgame/209567,2,5,25,40,1.88
11387,348874,50 Missions: Ça se complique,https://boardgamegeek.com/boardgame/348874,1,4,20,30,0.0
11388,184648,The Exiled: Siege,https://boardgamegeek.com/boardgame/184648,1,5,90,120,2.8
11389,150831,Cuba: The Splendid Little War,https://boardgamegeek.com/boardgame/150831,2,na,120,na,2.57
11390,289784,Bank Heist,https://boardgamegeek.com/boardgame/289784,5,8,30,60,2.0
11391,251832,Space Cats Fight Fascism,https://boardgamegeek.com/boardgame/251832,2,4,30,60,2.0
11392,385245,Faeries & Magical Creatures,https://boardgamegeek.com/boardgame/385245,2,4,30,60,1.88
11393,330478,Power Failure,https://boardgamegeek.com/boardgame/330478,2,4,45,na,1.75
11394,37982,God Dice,https://boardgamegeek.com/boardgame/37982,2,4,30,na,1.47
11395,335492,7 Moons: Heroes of Dragon Reach,https://boardgamegeek.com/boardgame/335492,1,4,30,60,1.89
11396,363870,Survival of the Fattest,https://boardgamegeek.com/boardgame/363870,1,4,45,90,2.67
11397,400211,Cuvée,https://boardgamegeek.com/boardgame/400211,2,4,90,na,3.43
11398,370418,Animals Gathering,https://boardgamegeek.com/boardgame/370418,2,5,20,40,1.5
11399,3581,"Lion of the North: The Dawn of Modern Warfare, 1631-1632",https://boardgamegeek.com/boardgame/3581,2,4,180,na,3.57
11400,342251,Iro,https://boardgamegeek.com/boardgame/342251,2,na,10,30,1.33
11401,246263,Fallen Angels,https://boardgamegeek.com/boardgame/246263,2,6,20,40,1.8
11402,378830,Next War: Iran,https://boardgamegeek.com/boardgame/378830,1,2,60,480,4.4
11403,414,Around the World in 80 Days,https://boardgamegeek.com/boardgame/414,2,6,60,na,1.65
11404,220443,Callisto,https://boardgamegeek.com/boardgame/220443,2,4,15,30,1.75
11405,168512,X-Men: Mutant Revolution,https://boardgamegeek.com/boardgame/168512,3,4,120,180,3.22
11406,181464,D6 Shooter,https://boardgamegeek.com/boardgame/181464,2,4,30,60,1.2
11407,253149,Wok Star (3rd Edition),https://boardgamegeek.com/boardgame/253149,2,4,45,60,2.0
11408,184663,Covalence: A Molecule Building Game,https://boardgamegeek.com/boardgame/184663,2,4,15,40,1.7
11409,397747,Speculaas,https://boardgamegeek.com/boardgame/397747,1,5,20,na,1.33
11410,21769,Talavera & Vimeiro,https://boardgamegeek.com/boardgame/21769,2,na,120,1200,3.67
11411,418628,Villa Panda,https://boardgamegeek.com/boardgame/418628,2,4,45,90,2.67
11412,247963,Fist of Dragonstones: The Tavern Edition,https://boardgamegeek.com/boardgame/247963,3,6,45,60,2.0
11413,417130,Star Wars Villainous: Revenge at Last,https://boardgamegeek.com/boardgame/417130,2,na,50,na,3.0
11414,1250,Hacker,https://boardgamegeek.com/boardgame/1250,2,6,120,na,2.23
11415,67426,Monsterpocalypse: Voltron – Defender of the Universe Battle Game,https://boardgamegeek.com/boardgame/67426,2,na,90,na,2.44
11416,322624,Fellowships of Fate,https://boardgamegeek.com/boardgame/322624,2,5,45,90,1.5
11417,104553,Moeraki: Kemu,https://boardgamegeek.com/boardgame/104553,2,na,25,na,2.8
11418,260727,Zurmat: Small Scale Counterinsurgency,https://boardgamegeek.com/boardgame/260727,2,na,60,90,2.5
11419,231573,Arkham Noir: Collector Case #1 – The Real Leeds,https://boardgamegeek.com/boardgame/231573,1,na,30,na,2.33
11420,18887,Advanced Tobruk System Basic Game II: Streets of Stalingrad,https://boardgamegeek.com/boardgame/18887,2,na,120,na,3.24
11421,423683,Caracas,https://boardgamegeek.com/boardgame/423683,1,5,20,40,2.0
11422,311828,Sherwood Bandits,https://boardgamegeek.com/boardgame/311828,2,4,30,40,2.0
11423,397227,Deductio,https://boardgamegeek.com/boardgame/397227,2,4,20,na,1.0
11424,326983,Nuevos Mundos,https://boardgamegeek.com/boardgame/326983,1,4,20,na,1.67
11425,170437,The Curse of the Black Dice,https://boardgamegeek.com/boardgame/170437,2,4,20,40,1.74
11426,333775,Meridians,https://boardgamegeek.com/boardgame/333775,2,na,20,40,0.0
11427,73543,Tadaaam!,https://boardgamegeek.com/boardgame/73543,4,9,30,na,1.23
11428,370391,12 Rivers,https://boardgamegeek.com/boardgame/370391,2,4,45,75,2.0
11429,98739,Byzantio,https://boardgamegeek.com/boardgame/98739,2,4,60,na,2.21
11430,257307,Orbital,https://boardgamegeek.com/boardgame/257307,2,4,30,45,1.86
11431,396995,Whale Street,https://boardgamegeek.com/boardgame/396995,3,6,45,60,2.22
11432,176193,Ocean Labyrinth,https://boardgamegeek.com/boardgame/176193,2,4,20,30,1.14
11433,3057,Warp 6,https://boardgamegeek.com/boardgame/3057,2,3,20,na,1.79
11434,255165,SHIBUYA,https://boardgamegeek.com/boardgame/255165,2,4,30,40,2.25
11435,38707,Bushido: Der Weg des Kriegers,https://boardgamegeek.com/boardgame/38707,3,5,90,na,3.61
11436,181377,The Opulent,https://boardgamegeek.com/boardgame/181377,1,4,30,90,2.0
11437,232166,Frostgrave: Ghost Archipelago,https://boardgamegeek.com/boardgame/232166,2,na,na,na,2.67
11438,374130,TENTRICKS,https://boardgamegeek.com/boardgame/374130,1,5,30,60,1.8
11439,13218,Austerlitz 1805: Partie Sud,https://boardgamegeek.com/boardgame/13218,2,na,60,na,3.14
11440,221805,Breaking Bad: The Board Game,https://boardgamegeek.com/boardgame/221805,3,8,60,120,2.55
11441,133940,"Circle of Fire: The Siege of Cholm, 1942",https://boardgamegeek.com/boardgame/133940,1,2,180,240,2.6
11442,2078,"Aegean Strike: Land, Air, and Sea Combat in the Eastern Mediterranean",https://boardgamegeek.com/boardgame/2078,2,na,360,na,4.23
11443,6039,Antietam: Burnished Rows of Steel,https://boardgamegeek.com/boardgame/6039,1,2,240,na,2.33
11444,378279,Your Best Life,https://boardgamegeek.com/boardgame/378279,1,8,45,na,2.33
11445,2248,Leverage,https://boardgamegeek.com/boardgame/2248,2,na,30,na,1.79
11446,16196,Sword and Sail,https://boardgamegeek.com/boardgame/16196,2,5,30,na,1.85
11447,289939,Goblin Teeth,https://boardgamegeek.com/boardgame/289939,2,5,15,20,2.0
11448,116981,Star Wars: Battle of Hoth,https://boardgamegeek.com/boardgame/116981,2,4,15,na,1.15
11449,209423,Zagor: Odissea Americana,https://boardgamegeek.com/boardgame/209423,2,5,60,90,2.5
11450,14525,Outburst Remix!,https://boardgamegeek.com/boardgame/14525,2,99,30,na,1.14
11451,22863,Luck of the Draw,https://boardgamegeek.com/boardgame/22863,4,8,30,na,1.13
11452,4436,Cityfight: Modern Combat in the Urban Environment,https://boardgamegeek.com/boardgame/4436,2,3,360,na,4.27
11453,317367,Cards Against Humanity: Family Edition,https://boardgamegeek.com/boardgame/317367,4,30,30,na,1.0
11454,146197,Legends of the American Frontier,https://boardgamegeek.com/boardgame/146197,3,7,90,na,2.5
11455,239,"Wagram: The Peace of Vienna, 5-6 July 1809",https://boardgamegeek.com/boardgame/239,1,2,90,na,2.13
11456,261666,Warfighter: The Private Military Contractor Card Game,https://boardgamegeek.com/boardgame/261666,1,6,30,90,3.25
11457,342717,Time Capsules,https://boardgamegeek.com/boardgame/342717,1,4,60,90,2.63
11458,315670,Animal Upon Animal: Dinos,https://boardgamegeek.com/boardgame/315670,1,4,15,na,1.0
11459,404983,Monopoly Knockout,https://boardgamegeek.com/boardgame/404983,2,8,20,40,1.6
11460,7164,"Warhammer 40,000 Collectible Card Game",https://boardgamegeek.com/boardgame/7164,2,na,45,na,2.5
11461,174517,Versailles,https://boardgamegeek.com/boardgame/174517,3,4,30,45,1.83
11462,261,Olympia 2000 (v. Chr.),https://boardgamegeek.com/boardgame/261,2,5,30,na,1.38
11463,396914,Stellar Drift: Pull & Write,https://boardgamegeek.com/boardgame/396914,1,5,30,45,2.25
11464,209863,The Fall Of The Third Reich,https://boardgamegeek.com/boardgame/209863,1,4,360,600,3.0
11465,67878,Dungeon Crawler,https://boardgamegeek.com/boardgame/67878,1,6,60,na,2.6
11466,194577,Tara Wolf in Valley of the Kings,https://boardgamegeek.com/boardgame/194577,2,na,30,na,1.78
11467,195275,Ghostbusters: The Board Game II,https://boardgamegeek.com/boardgame/195275,1,4,30,120,2.67
11468,228142,Tales & Games: Jack & the Beanstalk,https://boardgamegeek.com/boardgame/228142,2,5,20,na,1.17
11469,336373,La Isla Perdida,https://boardgamegeek.com/boardgame/336373,1,4,20,40,1.75
11470,221198,Dicey Peaks,https://boardgamegeek.com/boardgame/221198,2,6,20,50,1.38
11471,408280,Twinkle Twinkle,https://boardgamegeek.com/boardgame/408280,1,4,15,30,1.5
11472,309721,Alone Against Fear,https://boardgamegeek.com/boardgame/309721,1,na,45,75,2.0
11473,356226,Exploding Kittens: 2-Player Edition,https://boardgamegeek.com/boardgame/356226,2,na,20,na,1.2
11474,158916,TAJ,https://boardgamegeek.com/boardgame/158916,2,4,10,na,2.15
11475,340858,Platformer,https://boardgamegeek.com/boardgame/340858,1,4,60,na,2.0
11476,63868,A las Barricadas! (2nd Edition),https://boardgamegeek.com/boardgame/63868,2,na,120,na,3.0
11477,7255,Soldiers: Man-to-Man Combat in World War II,https://boardgamegeek.com/boardgame/7255,2,na,90,na,2.95
11478,74678,West Riding Revisited,https://boardgamegeek.com/boardgame/74678,3,6,120,na,3.33
11479,178361,Waka Tanka,https://boardgamegeek.com/boardgame/178361,3,6,20,30,1.0
11480,112118,RED,https://boardgamegeek.com/boardgame/112118,3,na,20,na,2.33
11481,4323,VOC! Founding the Dutch East Indies Company,https://boardgamegeek.com/boardgame/4323,3,5,60,120,2.61
11482,315289,IQ Files: Escape Room – Liberation,https://boardgamegeek.com/boardgame/315289,1,10,90,150,2.0
11483,245384,Spring Rally,https://boardgamegeek.com/boardgame/245384,3,5,20,30,1.33
11484,39331,Legends of Boxing,https://boardgamegeek.com/boardgame/39331,1,2,10,45,2.2
11485,233969,Parley,https://boardgamegeek.com/boardgame/233969,4,6,60,120,2.8
11486,130242,Spice Merchant,https://boardgamegeek.com/boardgame/130242,3,4,15,na,1.17
11487,2174,Coup d'État,https://boardgamegeek.com/boardgame/2174,3,4,30,na,2.21
11488,20269,Pikemen,https://boardgamegeek.com/boardgame/20269,2,4,15,na,2.83
11489,203381,Magic: The Gathering – Duel Decks: Blessed vs. Cursed,https://boardgamegeek.com/boardgame/203381,2,na,30,na,2.5
11490,29375,"Redvers' Reverse: The Battle of Colenso, 1899",https://boardgamegeek.com/boardgame/29375,1,na,60,240,3.0
11491,24321,Panzer Grenadier: Airborne – Introductory Edition,https://boardgamegeek.com/boardgame/24321,2,na,30,60,2.73
11492,285171,Orb Hunters,https://boardgamegeek.com/boardgame/285171,2,5,15,30,2.0
11493,1237,Autoscooter,https://boardgamegeek.com/boardgame/1237,2,8,60,na,2.14
11494,142333,Mob Town,https://boardgamegeek.com/boardgame/142333,2,4,30,na,1.5
11495,344629,Pepinillo,https://boardgamegeek.com/boardgame/344629,2,30,15,na,1.0
11496,299453,Nakum,https://boardgamegeek.com/boardgame/299453,1,4,20,45,2.71
11497,125936,Swing States 2012,https://boardgamegeek.com/boardgame/125936,1,na,40,na,2.27
11498,292339,La Casa de Papel Escape Game,https://boardgamegeek.com/boardgame/292339,3,8,60,90,2.0
11499,3084,Buccaneer,https://boardgamegeek.com/boardgame/3084,2,6,90,na,1.37
11500,145553,Asgard's Chosen,https://boardgamegeek.com/boardgame/145553,1,4,90,na,3.16
11501,245371,Vejen,https://boardgamegeek.com/boardgame/245371,2,4,60,120,3.43
11502,195163,Spy Tricks,https://boardgamegeek.com/boardgame/195163,3,4,30,na,1.25
11503,123604,"Leuthen: Frederick's Greatest Victory 5 December, 1757",https://boardgamegeek.com/boardgame/123604,1,2,40,na,1.9
11504,169375,How to Serve Man,https://boardgamegeek.com/boardgame/169375,2,6,60,na,2.07
11505,369411,ChronoCops: Da Vinci's Universal Dilemma,https://boardgamegeek.com/boardgame/369411,1,6,90,150,1.33
11506,18652,For Honor and Glory: War of 1812 Land and Naval Battles,https://boardgamegeek.com/boardgame/18652,2,4,30,na,2.0
11507,118177,Connections,https://boardgamegeek.com/boardgame/118177,1,4,20,na,1.82
11508,73472,Pirates vs. Dinosaurs,https://boardgamegeek.com/boardgame/73472,2,6,60,90,2.13
11509,177062,Tank on Tank: East Front,https://boardgamegeek.com/boardgame/177062,1,2,20,45,1.82
11510,386198,Queen by Midnight,https://boardgamegeek.com/boardgame/386198,3,6,60,90,2.67
11511,38361,Borodino 20,https://boardgamegeek.com/boardgame/38361,2,na,70,na,2.07
11512,201812,Mageling,https://boardgamegeek.com/boardgame/201812,1,4,30,90,2.67
11513,234221,Arkon,https://boardgamegeek.com/boardgame/234221,2,4,10,30,1.92
11514,2173,4 Player Chess,https://boardgamegeek.com/boardgame/2173,2,4,45,na,2.89
11515,354842,Drones VS Goélands,https://boardgamegeek.com/boardgame/354842,1,2,15,20,1.75
11516,285992,Pac-Man: The Board Game,https://boardgamegeek.com/boardgame/285992,2,5,na,na,1.08
11517,169926,To the Strongest!,https://boardgamegeek.com/boardgame/169926,2,10,120,na,2.67
11518,87141,ScrumBrawl,https://boardgamegeek.com/boardgame/87141,2,4,50,na,2.2
11519,416118,Heroscape: Age of Annihilation – Battle for the Wellspring,https://boardgamegeek.com/boardgame/416118,2,na,30,60,1.67
11520,1618,French Foreign Legion,https://boardgamegeek.com/boardgame/1618,2,3,60,na,2.0
11521,3152,Star Wars: Starfighter Battle Book,https://boardgamegeek.com/boardgame/3152,2,na,10,na,1.65
11522,23658,Fiery Dragons,https://boardgamegeek.com/boardgame/23658,2,4,15,na,1.23
11523,349601,Das Bankett: Teil 1 – Der Raub des Diamanten von Ramanpur,https://boardgamegeek.com/boardgame/349601,1,6,120,240,2.67
11524,257415,Dreams of Tomorrow,https://boardgamegeek.com/boardgame/257415,1,6,45,na,1.83
11525,422045,Witchdom,https://boardgamegeek.com/boardgame/422045,1,5,30,60,2.0
11526,298173,Honey Moon,https://boardgamegeek.com/boardgame/298173,2,6,5,na,1.17
11527,143657,Eternal Dynasty,https://boardgamegeek.com/boardgame/143657,2,5,60,150,3.0
11528,2366,Quinto,https://boardgamegeek.com/boardgame/2366,2,4,30,na,1.83
11529,184117,ManaSurge,https://boardgamegeek.com/boardgame/184117,2,6,30,na,1.5
11530,835,Election,https://boardgamegeek.com/boardgame/835,3,6,120,na,2.63
11531,146152,Flash 10,https://boardgamegeek.com/boardgame/146152,2,5,20,na,1.0
11532,311702,Piratas! (3ª Edição),https://boardgamegeek.com/boardgame/311702,2,6,10,25,1.33
11533,5183,Austerlitz,https://boardgamegeek.com/boardgame/5183,1,4,1080,na,3.32
11534,5277,Overlord,https://boardgamegeek.com/boardgame/5277,2,4,180,na,2.43
11535,2457,Torpedo Run!,https://boardgamegeek.com/boardgame/2457,2,na,60,na,1.3
11536,307033,Space Marine Adventures: Rise of the Orks,https://boardgamegeek.com/boardgame/307033,1,5,30,na,2.0
11537,13224,The Conquerors: Alexander the Great,https://boardgamegeek.com/boardgame/13224,1,2,240,na,2.82
11538,4918,Great War at Sea: U.S. Navy Plan Orange,https://boardgamegeek.com/boardgame/4918,2,4,120,na,2.38
11539,9177,Armchair Cricket,https://boardgamegeek.com/boardgame/9177,2,4,60,na,1.91
11540,337513,Warfighter: The WWII North African Combat Card Game,https://boardgamegeek.com/boardgame/337513,1,6,30,180,3.0
11541,281020,Treasures of Cibola,https://boardgamegeek.com/boardgame/281020,2,4,15,20,1.33
11542,88079,Dux Bellorum: Arthurian Wargaming Rules AD367-793,https://boardgamegeek.com/boardgame/88079,2,4,60,na,2.2
11543,371042,Magic: The Gathering — Game Night: Free For All,https://boardgamegeek.com/boardgame/371042,2,5,30,na,2.5
11544,349575,HiFi,https://boardgamegeek.com/boardgame/349575,2,4,45,70,2.0
11545,2444,Carrier Strike!,https://boardgamegeek.com/boardgame/2444,2,4,45,na,1.43
11546,30795,Babylon 5: A Call to Arms – Second Edition,https://boardgamegeek.com/boardgame/30795,2,4,120,na,3.13
11547,2249,The Sinking of the Titanic,https://boardgamegeek.com/boardgame/2249,2,4,60,na,1.33
11548,238676,Endogenesis,https://boardgamegeek.com/boardgame/238676,1,5,45,120,2.43
11549,408383,Kluster Duo,https://boardgamegeek.com/boardgame/408383,1,2,10,20,1.0
11550,92759,Russian Civil War 1918-1922 (Second Edition),https://boardgamegeek.com/boardgame/92759,1,6,240,na,3.13
11551,36788,Anno Domini: Wort Schrift Buch,https://boardgamegeek.com/boardgame/36788,2,8,30,na,1.5
11552,4011,Jerusalem! Tactical Game of the 1948 War,https://boardgamegeek.com/boardgame/4011,2,na,180,na,2.5
11553,368203,Deadball: Baseball With Dice (Second Edition),https://boardgamegeek.com/boardgame/368203,1,2,15,30,2.33
11554,172563,Hemloch: Midnight Edition,https://boardgamegeek.com/boardgame/172563,2,na,30,na,2.31
11555,6914,Beda Fomm,https://boardgamegeek.com/boardgame/6914,2,na,120,na,2.2
11556,5058,Operation Crusader,https://boardgamegeek.com/boardgame/5058,2,na,300,na,3.73
11557,273336,Wizard Kittens,https://boardgamegeek.com/boardgame/273336,2,4,15,30,1.43
11558,7950,Chronopia,https://boardgamegeek.com/boardgame/7950,2,4,90,na,3.3
11559,124838,Maurice: War in an Age of Gentlemen and Philosophers – 1690-1790,https://boardgamegeek.com/boardgame/124838,2,4,180,na,2.69
11560,322354,DEFCON 1,https://boardgamegeek.com/boardgame/322354,2,5,90,180,3.47
11561,337638,Life of a Chameleon,https://boardgamegeek.com/boardgame/337638,2,4,30,45,1.25
11562,411638,Luzon: Race for Bataan,https://boardgamegeek.com/boardgame/411638,2,na,120,240,4.33
11563,70499,The Island,https://boardgamegeek.com/boardgame/70499,na,na,na,na,2.0
11564,67123,Tank on Tank,https://boardgamegeek.com/boardgame/67123,1,2,60,na,1.41
11565,360676,Star Realms: Rise of Empire,https://boardgamegeek.com/boardgame/360676,2,na,20,na,2.0
11566,261982,Combo Fighter: VS Pack 1,https://boardgamegeek.com/boardgame/261982,1,4,5,15,2.0
11567,161966,Armymals,https://boardgamegeek.com/boardgame/161966,2,4,45,na,2.25
11568,401258,Candy Hunters,https://boardgamegeek.com/boardgame/401258,2,4,30,na,1.25
11569,4235,Fulda Gap: The First Battle of the Next War,https://boardgamegeek.com/boardgame/4235,2,na,300,na,3.17
11570,251685,Tinian: The Forgotten Battle,https://boardgamegeek.com/boardgame/251685,1,2,120,900,3.14
11571,392703,Alpenglow,https://boardgamegeek.com/boardgame/392703,2,5,45,120,2.88
11572,265771,Dance Card!,https://boardgamegeek.com/boardgame/265771,1,4,30,60,1.75
11573,343852,SPECTRE: The Board Game,https://boardgamegeek.com/boardgame/343852,2,4,20,45,2.6
11574,313349,Indus 2500 BCE,https://boardgamegeek.com/boardgame/313349,1,5,30,60,2.27
11575,291348,Amulet,https://boardgamegeek.com/boardgame/291348,1,5,60,90,2.67
11576,260568,Seven Prophecies,https://boardgamegeek.com/boardgame/260568,3,4,25,35,1.5
11577,354923,Gudnak,https://boardgamegeek.com/boardgame/354923,2,4,15,25,2.2
11578,164448,Ninja All-Stars,https://boardgamegeek.com/boardgame/164448,2,4,90,na,2.45
11579,329648,Primordial Secrets,https://boardgamegeek.com/boardgame/329648,2,4,30,90,2.67
11580,14559,"Malvern Hill: The Battles of the Seven Days, Volume III",https://boardgamegeek.com/boardgame/14559,1,2,240,na,3.64
11581,174959,The First Jihad: The Rise of Islam 632-750,https://boardgamegeek.com/boardgame/174959,1,na,30,120,3.67
11582,421823,Æterna,https://boardgamegeek.com/boardgame/421823,2,4,60,120,2.75
11583,302887,Bronze Age,https://boardgamegeek.com/boardgame/302887,2,na,20,30,2.0
11584,292914,Fika,https://boardgamegeek.com/boardgame/292914,2,na,20,na,2.52
11585,206686,Fanhunter: Urban Warfare,https://boardgamegeek.com/boardgame/206686,2,na,45,na,2.5
11586,944,Mag·Blast,https://boardgamegeek.com/boardgame/944,2,6,60,na,1.58
11587,7204,China Moon,https://boardgamegeek.com/boardgame/7204,2,5,30,na,1.59
11588,388183,KeyForge: Grim Reminders,https://boardgamegeek.com/boardgame/388183,2,na,15,45,3.0
11589,618,MLB Showdown,https://boardgamegeek.com/boardgame/618,2,na,40,na,1.94
11590,364343,Strands,https://boardgamegeek.com/boardgame/364343,2,na,15,30,2.33
11591,231683,Dracula's America: Shadows of the West,https://boardgamegeek.com/boardgame/231683,2,8,60,90,2.0
11592,189925,Ludi Gladiatorii,https://boardgamegeek.com/boardgame/189925,1,5,30,45,1.79
11593,231876,Race for the Chinese Zodiac,https://boardgamegeek.com/boardgame/231876,3,5,40,70,2.71
11594,20122,Bunte Runde,https://boardgamegeek.com/boardgame/20122,2,6,15,na,1.17
11595,270227,"Oh, Fox!",https://boardgamegeek.com/boardgame/270227,2,4,20,na,1.67
11596,417203,Robo Rally: 30th Anniversary,https://boardgamegeek.com/boardgame/417203,2,8,45,90,3.0
11597,280897,NINE,https://boardgamegeek.com/boardgame/280897,2,4,20,30,2.5
11598,101118,"Borodino: Napoleon in Russia, 1812",https://boardgamegeek.com/boardgame/101118,2,na,210,na,2.36
11599,258761,Twisty,https://boardgamegeek.com/boardgame/258761,2,4,20,30,1.4
11600,140236,Convert,https://boardgamegeek.com/boardgame/140236,1,2,10,na,2.14
11601,375215,Dreamworld: An Unconscious Mind Card Game,https://boardgamegeek.com/boardgame/375215,1,4,20,30,1.8
11602,53840,Adventure of D,https://boardgamegeek.com/boardgame/53840,1,4,30,na,2.08
11603,180211,Apollo XIII,https://boardgamegeek.com/boardgame/180211,2,5,45,75,2.67
11604,417224,Onstage,https://boardgamegeek.com/boardgame/417224,3,5,15,30,2.0
11605,343,Twins,https://boardgamegeek.com/boardgame/343,3,6,30,na,1.25
11606,177142,Tornio '44,https://boardgamegeek.com/boardgame/177142,1,2,360,600,2.89
11607,75674,Julian: Triumph Before the Storm,https://boardgamegeek.com/boardgame/75674,1,2,240,na,2.64
11608,215066,Gang Rush Breakout,https://boardgamegeek.com/boardgame/215066,3,5,45,na,2.5
11609,182510,Ravage: Dungeons of Plunder,https://boardgamegeek.com/boardgame/182510,1,5,30,90,2.0
11610,341275,Kuiperium,https://boardgamegeek.com/boardgame/341275,2,na,30,90,2.67
11611,367344,Ahoy! Kitten,https://boardgamegeek.com/boardgame/367344,2,6,15,20,1.0
11612,17538,"Jackson at the Crossroads: Cross Keys & Port Republic, June 8-9, 1862",https://boardgamegeek.com/boardgame/17538,1,2,240,na,3.75
11613,216357,Kiwetin,https://boardgamegeek.com/boardgame/216357,2,6,5,20,1.45
11614,217619,Sherlook,https://boardgamegeek.com/boardgame/217619,2,6,15,30,1.0
11615,391048,Time Division,https://boardgamegeek.com/boardgame/391048,2,na,20,60,2.6
11616,28289,First to Fight,https://boardgamegeek.com/boardgame/28289,2,na,240,na,3.86
11617,301009,Piece of Pie,https://boardgamegeek.com/boardgame/301009,2,4,15,na,1.5
11618,240776,Ruins of Mars,https://boardgamegeek.com/boardgame/240776,1,4,60,120,2.0
11619,263085,Darksiders: The Forbidden Land,https://boardgamegeek.com/boardgame/263085,1,5,90,180,2.33
11620,25768,Long Live the King,https://boardgamegeek.com/boardgame/25768,5,30,240,na,3.0
11621,379158,Noobs über Bord,https://boardgamegeek.com/boardgame/379158,3,5,15,na,1.75
11622,148144,Dreaming Spires,https://boardgamegeek.com/boardgame/148144,3,5,90,na,2.82
11623,2105,Sopwith,https://boardgamegeek.com/boardgame/2105,2,6,60,na,1.75
11624,381639,Score Cards,https://boardgamegeek.com/boardgame/381639,2,4,20,30,1.33
11625,191065,Castle Flutterstone,https://boardgamegeek.com/boardgame/191065,2,4,15,25,1.5
11626,342703,Balada,https://boardgamegeek.com/boardgame/342703,1,6,10,20,1.71
11627,406852,Bauer,https://boardgamegeek.com/boardgame/406852,2,5,15,na,1.75
11628,2229,Spiel,https://boardgamegeek.com/boardgame/2229,2,6,20,na,1.67
11629,44558,Beer & Pretzels,https://boardgamegeek.com/boardgame/44558,2,5,15,na,1.0
11630,22924,Card Football: Premiere Edition,https://boardgamegeek.com/boardgame/22924,1,4,45,na,1.85
11631,244716,Machi Koro: Fussball,https://boardgamegeek.com/boardgame/244716,2,4,30,na,1.0
11632,3403,Rise and Fall,https://boardgamegeek.com/boardgame/3403,1,6,180,600,2.35
11633,277930,Freezing Death: Finnish Winter War,https://boardgamegeek.com/boardgame/277930,2,na,60,90,2.18
11634,292684,Mindburners,https://boardgamegeek.com/boardgame/292684,1,4,30,60,1.29
11635,16792,Second World War at Sea: Strike South,https://boardgamegeek.com/boardgame/16792,2,na,120,na,2.71
11636,268962,Encantados (Second/Third Edition),https://boardgamegeek.com/boardgame/268962,2,4,20,45,1.17
11637,427887,Castle Builder,https://boardgamegeek.com/boardgame/427887,2,4,45,60,1.67
11638,389345,Sunrise at the Studio,https://boardgamegeek.com/boardgame/389345,1,4,20,na,1.8
11639,20821,"Tara, Seat of Kings",https://boardgamegeek.com/boardgame/20821,2,4,45,na,2.54
11640,122435,Mobile Frame Zero: Rapid Attack,https://boardgamegeek.com/boardgame/122435,2,5,150,na,2.56
11641,291066,Endure the Stars 1.5,https://boardgamegeek.com/boardgame/291066,1,6,30,240,2.67
11642,149746,My Little Pony: Collectible Card Game,https://boardgamegeek.com/boardgame/149746,2,na,20,na,2.72
11643,169658,The Guardians: Explore,https://boardgamegeek.com/boardgame/169658,2,5,45,90,3.2
11644,310371,Kleos,https://boardgamegeek.com/boardgame/310371,1,5,60,120,2.6
11645,179627,Tunhell,https://boardgamegeek.com/boardgame/179627,2,4,20,40,1.6
11646,228425,Kaiju Crush,https://boardgamegeek.com/boardgame/228425,2,4,45,na,2.0
11647,10581,Summer Storm: The Battle of Gettysburg,https://boardgamegeek.com/boardgame/10581,2,na,480,na,4.1
11648,292487,10 Gallon Tank,https://boardgamegeek.com/boardgame/292487,2,5,15,20,1.0
11649,137140,Wunderland,https://boardgamegeek.com/boardgame/137140,2,4,40,60,1.58
11650,135577,The Invasion of Russia (1812),https://boardgamegeek.com/boardgame/135577,2,na,960,na,2.78
11651,5274,Triumphant Fox: Rommel's Finest Hour  – The Gazala Battles May-June 1942,https://boardgamegeek.com/boardgame/5274,2,na,180,na,3.67
11652,419454,Around the World in 80 Days,https://boardgamegeek.com/boardgame/419454,2,4,30,na,2.0
11653,221677,Mission to Planet Hexx!,https://boardgamegeek.com/boardgame/221677,2,4,30,90,2.5
11654,366797,Bag of Dungeon 2: The Cursed Forest,https://boardgamegeek.com/boardgame/366797,1,4,30,120,1.75
11655,170922,Boomtown Bandits,https://boardgamegeek.com/boardgame/170922,2,5,30,na,1.75
11656,279581,Empire of the Stars,https://boardgamegeek.com/boardgame/279581,2,4,60,90,2.75
11657,383479,Exit: The Game – Prison Break,https://boardgamegeek.com/boardgame/383479,2,4,60,120,3.4
11658,13542,De Ontembare Stad,https://boardgamegeek.com/boardgame/13542,2,5,75,na,2.63
